,Unnamed: 0,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour)
137,,D1015,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12277.0,761.0,338.4094507,46.93473,mileage,12,2144.668000546808,26330089.04271316,
138,,D1018,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,MM106064S,2010,MANITOBA YD. (250 W. 70TH),15668.0,,185.9605561,67.34108,mileage,15,2617.221966768986,41006633.775336474,
139,,D1063,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,MM106064S,2010,MANITOBA YD. (250 W. 70TH),12575.0,,403.8861071,74.29586,mileage,15,2617.221966768986,32911566.23212,
140,,D1067,"TRUCK, FLATDECK, LIGHT",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F350,2008,MANITOBA YD. (250 W. 70TH),5598.0,324.0,337.1438794,58.51997,mileage,17,2140.9024817627105,11984772.092907654,
141,,D1079,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,FL80,2004,MANITOBA YD. (250 W. 70TH),9249.0,,114.5169436,48.63025,mileage,21,2121.6150720171004,19622817.80108616,
142,,D1081,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,MM106064S,2010,NATIONAL YD. (701 NATIONAL),16318.0,,214.983054,101.37669,mileage,15,2617.221966768986,42707828.053736314,
143,,D1083,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,FL112,2004,MANITOBA YD. (250 W. 70TH),15432.0,,130.6444447,98.66696,mileage,21,2617.221966768986,40388969.391178995,
144,,D1104,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),6847.0,424.0,230.8836101,29.72445,mileage,12,2144.668000546808,14684541.799743993,
145,,D1111,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,NATIONAL YD. (701 NATIONAL),10237.0,,106.6797221,36.82806,mileage,14,1808.1946636509376,18510488.771794647,
146,,D1123,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,MANITOBA YD. (250 W. 70TH),2233.0,,90.87444556,48.38419,mileage,14,1808.1946636509376,4037698.6839325437,
147,,D1128,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),5987.0,380.0,183.8097215,50.46169,mileage,12,2144.668000546808,12840127.319273738,
148,,D1129,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,MANITOBA YD. (250 W. 70TH),10698.0,654.0,185.3013843,39.91471,mileage,12,2144.668000546808,22943658.26984975,
149,,D1155,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,NATIONAL YD. (701 NATIONAL),10661.0,,239.3186076,35.76196,mileage,14,1808.1946636509376,19277163.309182648,
150,,D1160,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,NATIONAL YD. (701 NATIONAL),9806.0,,182.7344438,59.65137,mileage,14,1808.1946636509376,17731156.871761095,
151,,D1165,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),3844.0,217.0,139.2533333,35.74112,mileage,12,2144.668000546808,8244103.794101929,
152,,D1170,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),19110.0,,586.5180545,196.26604,mileage,21,2617.221966768986,50015111.78495532,
153,,D1179,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),8810.0,571.0,201.163054,49.24419,mileage,12,2144.668000546808,18894525.084817376,
154,,D1192,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,M2-106,2006,NATIONAL YD. (701 NATIONAL),10539.0,,92.15472236,54.59283,mileage,19,2121.6150720171004,22359701.24398822,
155,,D1194,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),7242.0,534.0,127.3252788,38.70942,mileage,12,2144.668000546808,15531685.659959983,
156,,D1195,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),9823.0,576.0,273.3475011,43.685,mileage,12,2144.668000546808,21067073.769371293,
157,,D1196,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),8336.0,554.0,196.0230582,44.92944,mileage,12,2144.668000546808,17877952.45255819,
158,,D1197,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,MANITOBA YD. (250 W. 70TH),11630.0,332.0,190.7977788,34.29445,mileage,12,2144.668000546808,24942488.846359376,
159,,D1201,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),19069.0,,473.5230567,130.07443,mileage,21,2617.221966768986,49907805.6843178,
160,,D1202,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,MANITOBA YD. (250 W. 70TH),21593.0,,419.1336072,192.21973,mileage,21,2617.221966768986,56513673.92844272,
161,,D1207,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,MM106064S,2010,NATIONAL YD. (701 NATIONAL),19221.0,,494.4638872,137.34774,mileage,15,2617.221966768986,50305623.42326668,
162,,D1208,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,MM106064S,2010,MANITOBA YD. (250 W. 70TH),20182.0,,266.1269424,108.0331,mileage,15,2617.221966768986,52820773.73333167,
163,,D1209,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),17594.0,,160.9188901,150.06495,mileage,21,2617.221966768986,46047403.28333354,
164,,D1210,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,MANITOBA YD. (250 W. 70TH),20094.0,,328.6202783,217.14723,mileage,21,2617.221966768986,52590458.200256005,
165,,D1211,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),17319.0,,412.3488878,172.81944,mileage,21,2617.221966768986,45327667.24247207,
166,,D1212,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),18214.0,,640.2772253,165.99509,mileage,21,2617.221966768986,47670080.90273031,
167,,D1214,"TRUCK, CLASS 8, REG CAB, DUMP BODY, SNOW/TOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,114SD,2013,NATIONAL YD. (701 NATIONAL),6073.0,149.0,234.9477777,5.34166,mileage,12,2527.744292691414,15350991.089514958,
168,,D1229,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),7429.0,502.0,340.8152763,26.77918,mileage,12,2144.668000546808,15932738.576062236,
169,,D1230,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12805.0,912.0,131.5083353,36.60805,mileage,12,2144.668000546808,27462473.747001875,
170,,D1232,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12949.0,620.0,101.0633335,29.7,mileage,12,2144.668000546808,27771305.939080615,
171,,D1233,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),6411.0,508.0,361.2241678,73.73361,mileage,12,2144.668000546808,13749466.551505586,
172,,D1234,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12775.0,667.0,366.1716676,54.36863,mileage,12,2144.668000546808,27398133.70698547,
173,,D1283,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2004,NATIONAL YD. (701 NATIONAL),5869.0,,145.4450002,12.7736,mileage,21,1808.1946636509376,10612294.480967352,
174,,D1736,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F550,2009,NATIONAL YD. (701 NATIONAL),31041.0,,516.2694473,101.65498,mileage,16,1654.6658878795035,51362483.82566767,
175,,D1920,"TRUCK, ANIMAL CONTROL, GAS, 1.5 TON",hvy trk,Community Services Group,VANCOUVER ANIMAL CONTROL,FORD,F350,2004,POUND (1280 RAYMUR),4208.0,,269.0611117,32.08807,mileage,21,1446.5557309207502,6087106.515714517,
176,,D1960,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),5512.0,,365.9077778,25.73695,mileage,14,2144.668000546808,11821410.019014005,
177,,D1961,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),7643.0,,259.7363874,53.11307,mileage,14,2144.668000546808,16391697.528179253,
178,,D1962,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),6140.0,,197.9127784,12.76251,mileage,14,2144.668000546808,13168261.5233574,
179,,D7659,"TRUCK, CLASS 4, REG CAB, DUMP BODY",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2013,EVANS YARD (955 EVANS AVE.),4800.0,310.0,32.68222237,6.16221,mileage,12,1808.1946636509376,8679334.3855245,
180,,D7660,"TRUCK, CLASS 4, REG CAB, DUMP BODY",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2013,EVANS YARD (955 EVANS AVE.),4825.0,300.0,40.60500038,10.35888,mileage,12,1808.1946636509376,8724539.252115775,
181,,D7672,"TRUCK, CLASS 4, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2013,EVANS YARD (955 EVANS AVE.),624.0,16.0,5.886944294,5.70945,mileage,12,1808.1946636509376,1128313.470118185,
182,,E1190,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),10583.0,859.0,230.8533362,46.11752,mileage,12,2144.668000546808,22697021.449786868,
183,,E1191,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,MANITOBA YD. (250 W. 70TH),5943.0,407.0,643.3719505,85.67973,mileage,12,2144.668000546808,12745761.92724968,
184,,A5429,"BUS, 23 PASSENGER OR MORE",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,GENERAL MOTORS,AERO ELITE,2006,KILLARNEY CC (6260 KILLARNEY),792.0,,470.170281,53.94777,mileage,19,1654.6658878795035,1310495.3832005668,
185,,B5430,"BUS, 23 PASSENGER OR MORE",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,BUS,2011,CHAMPLAIN PARK (3350 MAQUINNA),0.0,,93.87861085,9.42862,mileage,14,1654.6658878795035,0.0,
186,,C1415,"TRUCK, REFUSE, ROLL-OFF CONTAINER, LANDFILL",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,WESTERN STAR,6900XD,2006,DELTA LANDFILL,4383.0,,507.2372241,328.10948,mileage,19,2617.221966768986,11471283.880348466,
187,,C1419,"TRUCK, PERSONNEL TRANSPORT",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FORD,F450,2003,DELTA LANDFILL,4936.0,,737.2785987,174.86333,mileage,22,2140.9024817627105,10567494.649980739,
188,,C1420,"TRUCK, REFUSE, ROLL-OFF CONTAINER, LANDFILL",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,WESTERN STAR,6900XD,2006,DELTA LANDFILL,4983.0,,507.2372241,328.10948,mileage,19,2617.221966768986,13041617.060409857,
189,,C1450,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,INTERNATIONAL,9400I,2005,SOUTH SIDE TRANSFER STATION,1661.0,,317.667778,52.70251,mileage,20,2527.744292691414,4198583.2701604385,
190,,C1477,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,INTERNATIONAL,9400I,2003,SOUTH SIDE TRANSFER STATION,2391.0,,516.0408318,48.78111,mileage,22,2527.744292691414,6043836.6038251715,
191,,C7654,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F450,2002,JERICHO WRKS YD(N.FT.DISCOVRY),14340.0,,244.7830549,78.96556,mileage,23,1808.1946636509376,25929511.476754446,
192,,C7668,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F450,2002,LANGARA GC (290 W. 49TH),1555.0,,103.4425004,45.21252,mileage,23,1808.1946636509376,2811742.701977208,
193,,C7669,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F350,2000,EVANS YARD (955 EVANS AVE.),7083.0,,251.9002761,88.55641,mileage,25,1808.1946636509376,12807442.80263959,
194,,C7690,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,STERLING,SC7000,2002,SUNSET NURSERY (290 E. 51ST),13765.0,,297.997781,64.62526,mileage,23,2121.6150720171004,29204031.466315385,
195,,C7698,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FORD,F450,2002,SUNSET NURSERY (290 E. 51ST),12524.0,,379.9727815,133.38668,mileage,23,1808.1946636509376,22645829.967564344,
196,,D1450,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,45984.0,,1361.245553,193.69136,mileage,12,2527.744292691414,116235793.55512199,
197,,D1471,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,49131.0,,1404.423893,200.16416,mileage,12,2527.744292691414,124190604.84422186,
198,,D1472,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,58581.0,,1099.700814,175.87917,mileage,12,2527.744292691414,148077788.41015574,
199,,D1473,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,47069.0,,882.8050019,210.08391,mileage,12,2527.744292691414,118978396.11269218,
200,,D1474,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,64500.0,,1580.420549,203.50004,mileage,12,2527.744292691414,163039506.87859622,
201,,D1475,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,39239.0,,1017.059161,231.60429,mileage,12,2527.744292691414,99186158.3009184,
202,,D1476,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,51398.0,,1615.972215,212.57994,mileage,12,2527.744292691414,129921001.1557533,
203,,D1477,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,48431.0,,1138.538616,187.84748,mileage,12,2527.744292691414,122421183.83933787,
204,,D1478,"TRUCK, TRACTOR, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,FREIGHTLINER,CD122064,2013,SOUTH SIDE TRANSFER STATION,48020.0,,1685.859456,201.85247,mileage,12,2527.744292691414,121382280.93504171,
205,,D7600,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FREIGHTLINER,108SD,2013,SUNSET NURSERY (290 E. 51ST),30030.0,915.0,573.8397206,62.37276,mileage,12,2144.668000546808,64404380.05642064,
206,,D7676,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,FREIGHTLINER,108SD,2013,EVANS YARD (955 EVANS AVE.),8592.0,470.0,139.6561127,38.97805,mileage,12,2144.668000546808,18426987.460698172,
207,,A1531,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,PETERBILT,320,2014,MANITOBA YD. (250 W. 70TH),11664.0,,1017.376113,49.89749,mileage,11,2617.221966768986,30527277.020393454,
208,,A1533,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,PETERBILT,320,2014,MANITOBA YD. (250 W. 70TH),11664.0,,561.1080562,23.90056,mileage,11,2617.221966768986,30527277.020393454,
209,,A1534,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,PETERBILT,320,2014,MANITOBA YD. (250 W. 70TH),11664.0,,182.9441667,12.93305,mileage,11,2617.221966768986,30527277.020393454,
210,,A2514,"TRUCK, SERVICE, CLASS 5, FOUR WHEEL DRIVE",hvy trk,Engineering Services,ENGINEERING EQUIPMENT OPER.,FORD,F550,2012,DELTA LANDFILL,5273.0,550.0,215.7658327,85.10249,mileage,13,2121.6150720171004,11187276.27474617,
211,,A5602,"TRUCK, RECYCLING, RIGHT PICKUP",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,FREIGHTLINER,CONDOR,2007,MANITOBA YD. (250 W. 70TH),14831.0,,456.3080553,127.86774,mileage,18,2140.9024817627105,31751724.70702276,
212,,A5644,"TRUCK, SEWER CLEANER, HYDRAULIC & EDUCTOR",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,FREIGHTLINER,114SD,2012,MANITOBA YD. (250 W. 70TH),8105.0,,322.4252835,36.21802,mileage,13,2144.668000546808,17382534.144431878,
213,,B1357,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,FREIGHTLINER,FL80,2004,MANITOBA YD. (250 W. 70TH),14976.0,,140.6938866,62.97192,mileage,21,2121.6150720171004,31773307.318528093,
214,,B1402,"TRUCK, FLUSHER, SINGLE AXLE",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,VOLVO,WX42,2002,NATIONAL YD. (701 NATIONAL),2088.0,,323.1744459,137.30611,mileage,23,2144.668000546808,4478066.785141734,
215,,B1403,"TRUCK, FLUSHER, SINGLE AXLE",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,VOLVO,WX42,2002,NATIONAL YD. (701 NATIONAL),2685.0,,366.5380571,164.61083,mileage,23,2144.668000546808,5758433.581468179,
216,,B1404,"TRUCK, FLUSHER, SINGLE AXLE",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,VOLVO,WX42,2002,MANITOBA YD. (250 W. 70TH),5202.0,,347.1205535,119.97672,mileage,23,2144.668000546808,11156562.938844495,
217,,B1433,"TRUCK, POWERVAC, WITH WATERJET, 150 GAL, GAS",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,FORD,F450,2004,MANITOBA YD. (250 W. 70TH),2027.0,,140.9325004,36.4414,mileage,21,2144.668000546808,4347242.037108379,
218,,B1434,"TRUCK, DUMP, OPEN BODY",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,FREIGHTLINER,M2-106,2007,MANITOBA YD. (250 W. 70TH),19266.0,,118.3511102,74.2144,mileage,18,2140.9024817627105,41246627.213640384,
219,,B1515,"TRUCK, RECYCLING, RIGHT PICKUP",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,MACK,MS300P,1999,MANITOBA YD. (250 W. 70TH),2882.0,,812.7502773,97.17364,mileage,26,2140.9024817627105,6170080.952440131,
220,,B1526,"TRUCK, RECYCLING, RIGHT PICKUP",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,CRANE CARRIER,LET2,2009,MANITOBA YD. (250 W. 70TH),9454.0,,639.7469419,225.85637,mileage,16,2140.9024817627105,20240092.062584665,
221,,B1527,"TRUCK, RECYCLING, RIGHT PICKUP",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,CRANE CARRIER,LET2,2009,MANITOBA YD. (250 W. 70TH),9069.0,,516.1627813,273.98562,mileage,16,2140.9024817627105,19415844.607106023,
222,,B1528,"TRUCK, RECYCLING, RIGHT PICKUP",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,CRANE CARRIER,LET2,2009,MANITOBA YD. (250 W. 70TH),10268.0,,384.7200028,246.10745,mileage,16,2140.9024817627105,21982786.68273951,
223,,B1894,"TRUCK, REFUSE, SIDE LOADER, 10 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,FREIGHTLINER,MT55,2014,MANITOBA YD. (250 W. 70TH),7885.0,,782.637499,90.77057,mileage,11,2617.221966768986,20636795.207973454,
224,,C1101,"TRUCK, FUEL, SINGLE AXLE, 1500 GAL",hvy trk,Engineering Services,ENGINEERING EQUIPMENT OPER.,FREIGHTLINER,M2-106,2005,MANITOBA YD. (250 W. 70TH),14126.0,,591.946108,57.72917,mileage,20,1654.6658878795035,23373810.33218587,
225,,C1301,"TRUCK, FUEL, SINGLE AXLE, 1500 GAL",hvy trk,Engineering Services,ENGINEERING EQUIPMENT OPER.,FREIGHTLINER,M2-106,2005,MANITOBA YD. (250 W. 70TH),15581.0,,388.3372215,96.32246,mileage,20,1654.6658878795035,25781349.199050546,
226,,C1316,"TRUCK, FLATDECK, CRANE, LIGHT",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,FREIGHTLINER,FL70,2004,MANITOBA YD. (250 W. 70TH),14494.0,,98.89888871,65.89331,mileage,21,1654.6658878795035,23982727.378925525,
227,,C1325,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,STERLING,LT7501,2003,MANITOBA YD. (250 W. 70TH),13412.0,,354.4041679,128.79161,mileage,22,2617.221966768986,35102181.01830564,
228,,C1345,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,STERLING,LT7501,2003,MANITOBA YD. (250 W. 70TH),17401.0,,246.0897211,84.40281,mileage,22,2617.221966768986,45542279.443747126,
229,,C1358,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,STERLING,LT7501,2003,MANITOBA YD. (250 W. 70TH),17159.0,,591.1355577,97.2514,mileage,22,2617.221966768986,44908911.72778903,
230,,C1360,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,STERLING,LT7501,2003,MANITOBA YD. (250 W. 70TH),15000.0,,89.39722228,56.80722,mileage,22,2617.221966768986,39258329.50153479,
231,,C1361,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,STERLING,LT7501,2003,MANITOBA YD. (250 W. 70TH),14939.0,,261.8136108,119.98692,mileage,22,2617.221966768986,39098678.96156188,
232,,C1362,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING SEWERS OPER.,STERLING,LT7501,2003,MANITOBA YD. (250 W. 70TH),32637.0,,389.5752761,126.36582,mileage,22,2617.221966768986,85418273.3294394,
