,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour),Priority Score,Priority rank,Prioritized
599,C1268,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F350,2000,NATIONAL YD. (701 NATIONAL),7318.0,,204.7227778,31.89557,mileage,25,1808.1946636509376,13232368.54859756,,0.22278865256302222,239.0,0
600,C1269,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F350,2000,NATIONAL YD. (701 NATIONAL),6384.0,,34.3455565,12.73054,mileage,25,1808.1946636509376,11543514.732747586,,0.19348629310190113,285.0,0
601,C1270,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F350,2000,MANITOBA YD. (250 W. 70TH),6797.0,,374.0022187,70.10387,mileage,25,1808.1946636509376,12290299.128835425,,0.2609331695201318,188.0,0
602,C1271,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F350,2000,NATIONAL YD. (701 NATIONAL),5340.0,,216.6788888,17.94802,mileage,25,1808.1946636509376,9655759.503896007,,0.2176394586509257,248.0,0
603,C1272,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F350,2000,MANITOBA YD. (250 W. 70TH),5557.0,,112.8541693,27.85167,mileage,25,1808.1946636509376,10048137.74590826,,0.20995233338739597,261.0,0
604,C1275,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2002,NATIONAL YD. (701 NATIONAL),3965.0,,275.8758333,57.68971,mileage,23,1808.1946636509376,7169491.841375968,,0.24340838809320212,207.0,0
605,C1276,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2002,MANITOBA YD. (250 W. 70TH),10777.0,,224.4197216,97.58361,mileage,23,1808.1946636509376,19486913.89016616,,0.2560830602850748,195.0,0
606,C1277,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2002,NATIONAL YD. (701 NATIONAL),6470.0,,94.32555604,17.33556,mileage,23,1808.1946636509376,11699019.473821567,,0.20279275637179647,273.0,0
607,C1278,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2002,NATIONAL YD. (701 NATIONAL),5794.0,,200.5755533,51.90388,mileage,23,1808.1946636509376,10476679.881193534,,0.2317226800521556,223.0,0
608,C1280,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2002,NATIONAL YD. (701 NATIONAL),5262.0,,360.7600014,49.20698,mileage,23,1808.1946636509376,9514720.320131231,,0.2495113920101472,203.0,0
609,C1282,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2002,NATIONAL YD. (701 NATIONAL),10136.0,,278.1569439,42.98666,mileage,23,1808.1946636509376,18327861.110765904,,0.23675204590314883,216.0,0
610,C1284,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2003,NATIONAL YD. (701 NATIONAL),3905.0,,206.2977784,23.96361,mileage,22,1808.1946636509376,7061000.161556912,,0.21923868524068235,245.0,0
611,C1285,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2003,MANITOBA YD. (250 W. 70TH),9140.0,,272.2483363,82.33003,mileage,22,1808.1946636509376,16526899.22576957,,0.25458675771662775,198.0,0
612,C1287,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F350,2000,MANITOBA YD. (250 W. 70TH),10783.0,,183.8252814,87.72747,mileage,25,1808.1946636509376,19497763.05814806,,0.24660896008375371,205.0,0
613,C1289,"TRUCK, CLASS 4, CREW CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2013,NATIONAL YD. (701 NATIONAL),35.0,0.0,4.965277672,4.91389,mileage,12,1808.1946636509376,63286.81322778282,,0.18630746541494264,297.0,0
614,C1291,"TRUCK, CLASS 4, CREW CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2013,NATIONAL YD. (701 NATIONAL),1332.0,88.0,131.3586099,25.6925,mileage,12,1808.1946636509376,2408515.291983049,,0.21113671699957245,260.0,0
615,C1294,"TRUCK, CLASS 4, CREW CAB, DUMP BODY",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2013,MANITOBA YD. (250 W. 70TH),14342.0,789.0,203.3119441,16.82196,mileage,12,1808.1946636509376,25933127.86608175,,0.21551842716133074,254.0,0
616,C1297,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2009,MANITOBA YD. (250 W. 70TH),14566.0,626.0,614.3458346,74.30471,mileage,16,1808.1946636509376,26338163.47073956,,0.2915096287277888,178.0,0
617,C1298,"TRUCK, CLASS 4, CREW CAB, DUMP BODY",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2013,NATIONAL YD. (701 NATIONAL),4029.0,332.0,32.63527775,8.39556,mileage,12,1808.1946636509376,7285216.299849628,,0.19124024817143317,291.0,0
618,C1639,"TRUCK, ROADLINE MARKER",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,GENERAL MOTORS,T8500,2009,NATIONAL YD. (701 NATIONAL),1490.0,,831.7533345,217.81419,mileage,16,2140.9024817627105,3189944.6978264386,,0.5555185555201152,83.0,0
619,C1662,"TRUCK, FLATDECK, LIGHT",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F350,2000,NATIONAL YD. (701 NATIONAL),4572.0,,35.03694439,17.6914,mileage,25,2140.9024817627105,9788206.146619111,,0.3664283001125562,166.0,0
620,C1700,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,M2-106,2005,NATIONAL YD. (701 NATIONAL),7016.0,,424.6761126,79.28247,mileage,20,1654.6658878795035,11609135.869362596,,0.19259942610780761,289.0,0
621,C1701,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,M2-106,2005,NATIONAL YD. (701 NATIONAL),4896.0,,299.5069438,69.10637,mileage,20,1654.6658878795035,8101244.187058049,,0.17291150367305566,301.0,0
622,C1702,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F550,2009,NATIONAL YD. (701 NATIONAL),19686.0,,496.6191704,106.68725,mileage,16,1654.6658878795035,32573752.668795902,,0.21407205816269795,255.0,0
623,C1703,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,M2-106,2005,NATIONAL YD. (701 NATIONAL),4084.0,,202.8411116,40.61778,mileage,20,1654.6658878795035,6757655.486099892,,0.14798658208123386,313.0,0
624,C1717,"TRUCK, FLATDECK, POLE CRANE, LIGHT",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F750,2001,NATIONAL YD. (701 NATIONAL),3596.0,,213.5024993,72.88833,mileage,24,1654.6658878795035,5950178.532814695,,0.16446030351564542,307.0,0
625,C1722,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,M2-106,2006,NATIONAL YD. (701 NATIONAL),4092.0,,372.6380541,64.26664,mileage,19,1654.6658878795035,6770892.813202929,,0.17933258100365565,300.0,0
626,C1728,"TRUCK, AERIAL, 40 FT BOOM, HYBRID ELEC",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,M2-106 HYBRID,2010,NATIONAL YD. (701 NATIONAL),1376.0,,763.5922176,74.83946,mileage,15,1654.6658878795035,2276820.261722197,,0.2308316681326467,228.0,0
627,C1735,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,MT45,2008,NATIONAL YD. (701 NATIONAL),5745.0,,322.513055,91.74001,mileage,17,1654.6658878795035,9506055.525867747,,0.1863133501252569,296.0,0
628,C1743,"TRUCK, FLATDECK, LIGHT",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F350,2002,NATIONAL YD. (701 NATIONAL),1344.0,,28.7344439,3.94917,mileage,23,2140.9024817627105,2877372.9354890827,,0.35920336061428704,168.0,0
629,C1746,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F450,2002,NATIONAL YD. (701 NATIONAL),4664.0,,251.7900032,43.52698,mileage,23,1654.6658878795035,7717361.701070004,,0.15518148317532954,309.0,0
630,C1753,"TRUCK, DUMP, 1 YARD",hvy trk,Community Services Group,CEMETERY,FORD,F350,2000,MNTN VIEW CEMETERY(5455FRASER),3115.0,,161.3011098,61.08526,mileage,25,1808.1946636509376,5632526.377272671,,0.2313757055625218,226.0,0
631,C1963,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FORD,F750,2003,MANITOBA YD. (250 W. 70TH),3846.0,,87.70750052,31.21555,mileage,22,1808.1946636509376,6954316.676401506,,0.2085452622161393,264.0,0
632,C1964,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F750,2003,MANITOBA YD. (250 W. 70TH),9005.0,,95.56527573,50.67891,mileage,22,1808.1946636509376,16282792.946176693,,0.21865092743973585,247.0,0
633,C1965,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FORD,F450,2002,MANITOBA YD. (250 W. 70TH),6876.0,,69.28055561,34.56778,mileage,23,1808.1946636509376,12433146.507263849,,0.20793224338953695,266.0,0
634,C1966,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),3047.0,,233.2702783,37.81637,mileage,14,2144.668000546808,6534803.397666124,,0.40142733857840895,133.0,0
635,C7560,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2002,EVANS YARD (955 EVANS AVE.),3546.0,,153.1324999,40.47553,mileage,23,1808.1946636509376,6411858.277306225,,0.22069291119429044,241.0,0
636,C7576,"TRUCK, FLATDECK, LIGHT",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2002,EVANS YARD (955 EVANS AVE.),4508.0,,149.3377795,3.79974,mileage,23,2140.9024817627105,9651188.3877863,,0.3734828546679421,161.0,0
637,C7610,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F350,2004,STANLEY PARK SERVICE YD - DOWNTOWN,12190.0,,35.60972215,11.40278,mileage,21,1808.1946636509376,22041892.94990493,,0.19301109721721496,288.0,0
638,C7637,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2003,EVANS YARD (955 EVANS AVE.),4977.0,,89.69416666,29.30778,mileage,22,1808.1946636509376,8999384.840990717,,0.20788274439712826,267.0,0
639,C7679,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FREIGHTLINER,FL70,2003,EVANS YARD (955 EVANS AVE.),4222.0,,67.03888845,26.2725,mileage,22,2121.6150720171004,8957458.834056199,,0.3643939067295059,167.0,0
640,C7693,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD STANLEY DISTRICT,FORD,F450,2002,STANLEY PARK SERVICE YD.,14757.0,,396.6477783,113.83,mileage,23,1808.1946636509376,26683528.651496887,,0.28423044016668575,182.0,0
641,C7695,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2003,EVANS YARD (955 EVANS AVE.),9662.0,,115.0886103,26.58779,mileage,22,1808.1946636509376,17470776.840195358,,0.20962268389770763,263.0,0
642,D1015,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12277.0,761.0,338.4094507,46.93473,mileage,12,2144.668000546808,26330089.04271316,,0.4182336219526539,118.0,0
643,D1018,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,MM106064S,2010,MANITOBA YD. (250 W. 70TH),15668.0,,185.9605561,67.34108,mileage,15,2617.221966768986,41006633.77533648,,0.6519070806030317,49.0,0
644,D1063,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,MM106064S,2010,MANITOBA YD. (250 W. 70TH),12575.0,,403.8861071,74.29586,mileage,15,2617.221966768986,32911566.23212,,0.6811137391248316,38.0,0
645,D1067,"TRUCK, FLATDECK, LIGHT",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FORD,F350,2008,MANITOBA YD. (250 W. 70TH),5598.0,324.0,337.1438794,58.51997,mileage,17,2140.9024817627105,11984772.092907654,,0.4216118165566751,116.0,0
646,D1079,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,FL80,2004,MANITOBA YD. (250 W. 70TH),9249.0,,114.5169436,48.63025,mileage,21,2121.6150720171004,19622817.80108616,,0.3805775366631832,158.0,0
647,D1081,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,MM106064S,2010,NATIONAL YD. (701 NATIONAL),16318.0,,214.983054,101.37669,mileage,15,2617.221966768986,42707828.05373632,,0.6713971437136456,43.0,0
648,D1083,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING WATERWORKS OPER.,FREIGHTLINER,FL112,2004,MANITOBA YD. (250 W. 70TH),15432.0,,130.6444447,98.66696,mileage,21,2617.221966768986,40388969.391179,,0.6600854081346538,47.0,0
649,D1104,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),6847.0,424.0,230.8836101,29.72445,mileage,12,2144.668000546808,14684541.799743991,,0.397330625222228,136.0,0
650,D1111,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,NATIONAL YD. (701 NATIONAL),10237.0,,106.6797221,36.82806,mileage,14,1808.1946636509376,18510488.771794647,,0.21344715160372002,257.0,0
651,D1123,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,MANITOBA YD. (250 W. 70TH),2233.0,,90.87444556,48.38419,mileage,14,1808.1946636509376,4037698.683932544,,0.21701157001078705,250.0,0
652,D1128,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),5987.0,380.0,183.8097215,50.46169,mileage,12,2144.668000546808,12840127.319273738,,0.40150051008948195,132.0,0
653,D1129,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,MANITOBA YD. (250 W. 70TH),10698.0,654.0,185.3013843,39.91471,mileage,12,2144.668000546808,22943658.26984975,,0.3967084861270534,137.0,0
654,D1155,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,NATIONAL YD. (701 NATIONAL),10661.0,,239.3186076,35.76196,mileage,14,1808.1946636509376,19277163.309182648,,0.22872677197643412,232.0,0
655,D1160,"TRUCK, DUMP, 3 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,INTERNATIONAL,Apr-00,2011,NATIONAL YD. (701 NATIONAL),9806.0,,182.7344438,59.65137,mileage,14,1808.1946636509376,17731156.871761095,,0.23325031769342447,220.0,0
656,D1165,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),3844.0,217.0,139.2533333,35.74112,mileage,12,2144.668000546808,8244103.794101929,,0.3892629863254364,147.0,0
657,D1170,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),19110.0,,586.5180545,196.26604,mileage,21,2617.221966768986,50015111.78495532,,0.7603137771485677,11.0,1
658,D1179,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),8810.0,571.0,201.163054,49.24419,mileage,12,2144.668000546808,18894525.084817376,,0.4029916244179989,130.0,0
659,D1192,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,M2-106,2006,NATIONAL YD. (701 NATIONAL),10539.0,,92.15472236,54.59283,mileage,19,2121.6150720171004,22359701.24398822,,0.38072622212572893,157.0,0
660,D1194,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),7242.0,534.0,127.3252788,38.70942,mileage,12,2144.668000546808,15531685.659959983,,0.38924233386316354,148.0,0
661,D1195,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),9823.0,576.0,273.3475011,43.685,mileage,12,2144.668000546808,21067073.769371293,,0.4089610697402644,127.0,0
662,D1196,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),8336.0,554.0,196.0230582,44.92944,mileage,12,2144.668000546808,17877952.45255819,,0.4003470289777722,135.0,0
663,D1197,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,MANITOBA YD. (250 W. 70TH),11630.0,332.0,190.7977788,34.29445,mileage,12,2144.668000546808,24942488.846359376,,0.3947143260135556,139.0,0
664,D1201,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),19069.0,,473.5230567,130.07443,mileage,21,2617.221966768986,49907805.6843178,,0.7156810954630706,25.0,1
665,D1202,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,MANITOBA YD. (250 W. 70TH),21593.0,,419.1336072,192.21973,mileage,21,2617.221966768986,56513673.92844272,,0.7384911239865781,18.0,1
666,D1207,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,MM106064S,2010,NATIONAL YD. (701 NATIONAL),19221.0,,494.4638872,137.34774,mileage,15,2617.221966768986,50305623.42326668,,0.7215997513518997,22.0,1
667,D1208,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,MM106064S,2010,MANITOBA YD. (250 W. 70TH),20182.0,,266.1269424,108.0331,mileage,15,2617.221966768986,52820773.73333167,,0.6806188190853145,39.0,0
668,D1209,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),17594.0,,160.9188901,150.06495,mileage,21,2617.221966768986,46047403.28333354,,0.6879052105069486,33.0,1
669,D1210,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,MANITOBA YD. (250 W. 70TH),20094.0,,328.6202783,217.14723,mileage,21,2617.221966768986,52590458.200256005,,0.7394667576018482,17.0,1
670,D1211,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),17319.0,,412.3488878,172.81944,mileage,21,2617.221966768986,45327667.24247207,,0.7285428527635699,21.0,1
671,D1212,"TRUCK, DUMP, TANDEM AXLE",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,FL112,2004,NATIONAL YD. (701 NATIONAL),18214.0,,640.2772253,165.99509,mileage,21,2617.221966768986,47670080.90273031,,0.7524472582989279,15.0,1
672,D1214,"TRUCK, CLASS 8, REG CAB, DUMP BODY, SNOW/TOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,114SD,2013,NATIONAL YD. (701 NATIONAL),6073.0,149.0,234.9477777,5.34166,mileage,12,2527.744292691414,15350991.089514958,,0.5826631347126404,72.0,0
673,D1229,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),7429.0,502.0,340.8152763,26.77918,mileage,12,2144.668000546808,15932738.576062236,,0.4090230190551775,126.0,0
674,D1230,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12805.0,912.0,131.5083353,36.60805,mileage,12,2144.668000546808,27462473.747001875,,0.38874993186692164,149.0,0
675,D1232,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12949.0,620.0,101.0633335,29.7,mileage,12,2144.668000546808,27771305.93908061,,0.3818725315021009,155.0,0
676,D1233,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),6411.0,508.0,361.2241678,73.73361,mileage,12,2144.668000546808,13749466.551505586,,0.43357526633249066,113.0,0
677,D1234,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FREIGHTLINER,108SD,2013,NATIONAL YD. (701 NATIONAL),12775.0,667.0,366.1716676,54.36863,mileage,12,2144.668000546808,27398133.70698547,,0.42503958218527166,115.0,0
678,D1283,"TRUCK, DUMP, 1 YARD",hvy trk,Engineering Services,ENGINEERING STREETS OPER.,FORD,F450,2004,NATIONAL YD. (701 NATIONAL),5869.0,,145.4450002,12.7736,mileage,21,1808.1946636509376,10612294.480967352,,0.2067256704440559,268.0,0
679,D1736,"TRUCK, AERIAL, 34 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FORD,F550,2009,NATIONAL YD. (701 NATIONAL),31041.0,,516.2694473,101.65498,mileage,16,1654.6658878795035,51362483.82566767,,0.21403903583921138,256.0,0
680,D1920,"TRUCK, ANIMAL CONTROL, GAS, 1.5 TON",hvy trk,Community Services Group,VANCOUVER ANIMAL CONTROL,FORD,F350,2004,POUND (1280 RAYMUR),4208.0,,269.0611117,32.08807,mileage,21,1446.5557309207502,6087106.515714517,,0.04518428688439289,326.0,0
681,D1960,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),5512.0,,365.9077778,25.73695,mileage,14,2144.668000546808,11821410.019014005,,0.4115175563361688,122.0,0
682,D1961,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),7643.0,,259.7363874,53.11307,mileage,14,2144.668000546808,16391697.528179253,,0.41178386330193806,121.0,0
683,D1962,"TRUCK, CLASS 7, REG CAB, DUMP BODY, SNOW EQUIPPED",hvy trk,Engineering Services,ENGINEERING EQS LOANER POOL,FREIGHTLINER,MM10604,2011,NATIONAL YD. (701 NATIONAL),6140.0,,197.9127784,12.76251,mileage,14,2144.668000546808,13168261.5233574,,0.3854155157011084,151.0,0
684,D7659,"TRUCK, CLASS 4, REG CAB, DUMP BODY",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2013,EVANS YARD (955 EVANS AVE.),4800.0,310.0,32.68222237,6.16221,mileage,12,1808.1946636509376,8679334.3855245,,0.1901935277249857,292.0,0
685,D7660,"TRUCK, CLASS 4, REG CAB, DUMP BODY",hvy trk,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,FORD,F450,2013,EVANS YARD (955 EVANS AVE.),4825.0,300.0,40.60500038,10.35888,mileage,12,1808.1946636509376,8724539.252115775,,0.19311359379311172,286.0,0
